proxy_kind,calib_method,proxy_batch_size,n,sel_acc,sel_correct,sel_total,bal_sel_acc,sel_acc_large_better,sel_acc_small_better,n_large_better,n_small_better,gap_bias,gap_slope,gap_pearson,gap_spearman,l_r2,l_pearson_r,l_spearman_rho,s_r2,s_pearson_r,s_spearman_rho
ac_mc,identity,2048,150,0.9733333333333334,146,150,0.9857142857142858,0.9714285714285714,1.0,140,10,0.150558956376811,0.48237800523896385,0.4419208842463227,-0.140667182849528,0.4347742767108669,0.6593741553252348,0.5356113909279775,0.8702166067481607,0.9328540114874142,0.8787146624601836
cot,identity,2048,150,0.94,141,150,0.9678571428571429,0.9357142857142857,1.0,140,10,0.09040786696967106,0.4333456325532309,0.5642786614540907,0.12109634389643587,0.5473515860514724,0.739832133697552,0.6400707597007924,0.9841556106203818,0.9920461736332548,0.9788680936938347
nuclear_norm,identity,2048,150,0.9333333333333333,140,150,0.9642857142857143,0.9285714285714286,1.0,140,10,0.12876835940009082,0.5905029595277638,0.547790135091175,0.06693340705904918,0.5216375280402172,0.7222447840173145,0.6090609680211831,0.9823619251412467,0.9911417280799183,0.9772075518307662
nuclear_norm,platt,2048,150,0.9333333333333333,140,150,0.9642857142857143,0.9285714285714286,1.0,140,10,-0.031997232784643656,0.5794930356593528,0.6124620377697938,0.5000395577243677,0.5638088772629349,0.750872077828797,0.6090609680211831,0.9857306349228884,0.9928396823872867,0.9772075518307662
nuclear_norm,beta,2048,150,0.9333333333333333,140,150,0.9642857142857143,0.9285714285714286,1.0,140,10,0.007254900255782044,0.6516368366156219,0.6890012381559083,0.7401076858743483,0.5934240806389086,0.7703402369335959,0.6090609680211831,0.9659086448101116,0.9828065144320685,0.9772075518307662
prototype,linear,2048,150,0.9333333333333333,140,150,0.9642857142857143,0.9285714285714286,1.0,140,10,-0.009074382332356431,0.7098118334514014,0.6655637823857868,0.5930526011027218,0.6965249488295893,0.8345807024066572,0.6580326863914867,0.816454417561094,0.9035786725908785,0.8134735016388167
prototype,platt,2048,150,0.9333333333333333,140,150,0.9642857142857143,0.9285714285714286,1.0,140,10,0.002519145476502097,0.5491257919766867,0.6341616671492843,0.5900266592515079,0.6923174045137866,0.8320561306268867,0.6580326863914867,0.8489165262216886,0.9213666622044063,0.8134735016388167
prototype,beta,2048,150,0.9333333333333333,140,150,0.9642857142857143,0.9285714285714286,1.0,140,10,0.005894183067487373,0.5942019615053891,0.624982018448945,0.5550949873991865,0.6945192339413649,0.8333782058233614,0.6580326863914867,0.8216059751878315,0.9064248315154608,0.8134735016388167
ac_mc,beta,2048,150,0.9333333333333333,140,150,0.9642857142857143,0.9285714285714286,1.0,140,10,-0.014692292507540982,0.5826706951689207,0.5400275859999433,0.25436757016485345,0.46763096842884694,0.6838354834525969,0.5356113909279775,0.8133574819184374,0.9018633388260315,0.8787146624601836
nuclear_norm,linear,2048,150,0.9266666666666666,139,150,0.9607142857142856,0.9214285714285714,1.0,140,10,-0.08087925475864881,0.8865000113357373,0.6498503086639849,0.512843807555415,0.5216375280402175,0.7222447840173146,0.6090609680211831,0.9823619251412469,0.9911417280799184,0.9772075518307662
ac_mc,platt,2048,150,0.9266666666666666,139,150,0.9607142857142856,0.9214285714285714,1.0,140,10,-0.017788375294048447,0.4767408057736038,0.4992012121190985,0.020425996432783044,0.4518925920320732,0.672229567954336,0.5356113909279775,0.8945165707243065,0.9457888615987748,0.8787146624601836
ac_mc,linear,2048,150,0.92,138,150,0.9571428571428571,0.9142857142857143,1.0,140,10,-0.051452065487503265,0.6708283626711246,0.5398024639676706,0.00586342903954378,0.4347742767108669,0.6593741553252348,0.5356113909279775,0.8702166067481611,0.9328540114874144,0.8787146624601836
atc,linear,2048,150,0.8666666666666667,130,150,0.9285714285714286,0.8571428571428571,1.0,140,10,0.04315559430660944,0.15674555873940907,0.23772801075659544,-0.07819623997763919,0.3063928224112128,0.5535276166653411,0.41397739541721673,0.7663176442682686,0.8753957072480243,0.8042652111521468
atc,platt,2048,150,0.8666666666666667,130,150,0.9285714285714286,0.8571428571428571,1.0,140,10,0.04603953919641655,0.14403556605651607,0.23453971655061073,-0.0664231571699197,0.3195511113101502,0.5652885204124971,0.41397739541721673,0.7844614423011109,0.8856982794953996,0.8042652111521468
